timestamp,open,high,low,close,volume
2023-03-09,102.68,103.96,101.83,103.65,1181939
2023-03-10,104.03,104.26,103.37,103.9,1029997
2023-03-13,103.9,103.91,103.11,103.16,1141401
2023-03-14,100.72,101.0,100.62,100.9,1320497
2023-03-15,96.5,96.85,96.25,96.31,1194916
2023-03-16,96.36,97.31,95.48,96.57,640261
2023-03-17,99.23,99.59,97.99,98.04,1060596
2023-03-20,99.26,101.04,99.18,99.76,979164
2023-03-21,96.99,97.5,96.22,96.68,967298
2023-03-22,95.9,96.29,95.17,95.8,729552
2023-03-23,100.13,101.66,99.66,100.78,620349
2023-03-24,97.93,98.69,96.28,97.48,1283377
2023-03-27,97.31,97.93,95.81,96.65,1131472
2023-03-28,97.52,99.71,97.5,99.02,686998
2023-03-29,99.04,99.57,98.93,99.11,775140
2023-03-30,101.55,102.71,99.74,101.17,720214
2023-03-31,101.85,101.87,101.31,101.71,1117583
2023-04-03,101.68,101.69,101.47,101.69,1334684
2023-04-04,99.95,100.67,98.59,99.68,1000077
2023-04-05,98.88,100.08,98.84,99.18,1097883
2023-04-06,99.63,100.18,99.58,100.03,979378
2023-04-07,101.86,102.06,101.25,101.82,1293882
2023-04-10,98.85,99.73,97.8,99.69,922858
2023-04-11,98.9,101.8,98.05,98.97,1284531
2023-04-12,97.1,97.92,96.19,96.64,798117
2023-04-13,98.37,99.22,98.24,98.52,1244578
2023-04-14,98.84,99.11,98.79,99.08,615744
2023-04-17,98.53,98.58,97.48,97.9,1009999
2023-04-18,98.12,99.09,98.08,98.65,1039847
2023-04-19,100.02,102.86,99.73,101.86,1282320
2023-04-20,105.27,105.69,104.04,105.03,953064
2023-04-21,105.83,106.28,104.49,106.11,971156
2023-04-24,98.97,99.47,98.43,98.77,975469
2023-04-25,99.96,100.94,98.78,99.22,906153
2023-04-26,98.88,100.42,98.02,99.25,1118726
2023-04-27,101.1,101.14,100.26,101.0,1038151
2023-04-28,99.79,100.93,98.21,100.04,1249489
2023-05-01,98.27,99.67,96.05,97.66,1310575
2023-05-02,97.34,99.87,97.03,98.21,958579
2023-05-03,95.67,96.52,95.11,96.19,1199529
2023-05-04,96.93,97.21,96.75,96.75,831240
2023-05-05,97.71,99.31,96.77,98.14,1296670
2023-05-08,100.93,101.24,100.5,100.79,815975
2023-05-09,102.59,103.11,102.54,102.88,891066
2023-05-10,107.64,107.83,106.2,106.88,1261573
2023-05-11,105.73,106.32,103.79,106.3,786551
2023-05-12,106.29,106.57,106.01,106.05,783883
2023-05-15,101.42,101.47,101.21,101.26,1034879
2023-05-16,100.27,100.37,99.79,100.22,979678
2023-05-17,100.36,102.22,99.75,100.72,1187691
2023-05-18,104.39,104.55,104.24,104.27,1140550
2023-05-19,103.97,105.7,103.72,104.9,759101
2023-05-22,108.62,109.62,107.37,108.95,1138766
2023-05-23,107.35,107.66,106.98,107.08,833221
2023-05-24,104.14,104.44,103.43,103.74,1068710
2023-05-25,102.44,105.01,102.1,104.94,993797
2023-05-26,103.79,104.2,102.96,104.12,1134587
2023-05-29,104.15,104.92,103.91,104.0,1269915
2023-05-30,109.64,110.25,108.52,108.67,632502
2023-05-31,107.4,108.03,106.39,107.53,1066497
2023-06-01,107.95,109.2,107.93,108.25,1065038
2023-06-02,109.73,112.44,109.5,110.74,1246038
2023-06-05,108.94,109.37,107.66,108.9,851694
2023-06-06,105.57,106.58,105.03,106.43,1021408
2023-06-07,107.4,107.66,106.35,107.05,1063679
2023-06-08,105.01,106.94,104.98,105.63,1193432
2023-06-09,109.28,110.86,109.17,109.42,1235893
2023-06-12,110.96,112.87,110.93,111.01,719863
2023-06-13,113.8,117.06,112.1,113.67,975732
2023-06-14,116.84,117.5,115.46,116.31,1076393
2023-06-15,116.69,117.42,115.89,116.85,899479
2023-06-16,116.09,116.33,115.94,116.17,1305581
2023-06-19,116.44,116.98,116.27,116.5,1006591
2023-06-20,116.78,117.09,115.3,117.02,1157264
2023-06-21,115.0,116.82,114.64,115.44,1101413
2023-06-22,115.63,117.79,115.33,116.09,975013
2023-06-23,115.41,116.43,113.97,114.22,1082164
2023-06-26,115.44,118.03,115.42,117.2,1152443
2023-06-27,115.63,116.1,114.6,115.91,893643
2023-06-28,118.1,118.28,116.1,117.87,1139531
2023-06-29,117.83,117.93,117.67,117.69,1174098
2023-06-30,115.17,117.75,115.04,117.04,720055
2023-07-03,119.02,119.15,117.29,117.38,1051543
2023-07-04,118.21,118.22,117.02,118.13,1052067
2023-07-05,117.12,117.84,114.72,115.84,1097928
2023-07-06,117.2,118.3,116.97,117.11,1313645
2023-07-07,117.45,119.14,116.02,118.34,897331
2023-07-10,118.64,119.83,115.55,117.44,1456688
2023-07-11,118.07,118.7,117.99,118.41,1201943
2023-07-12,120.27,120.64,119.75,119.96,1225025
2023-07-13,117.34,117.81,117.11,117.36,1133735
2023-07-14,115.98,116.31,115.16,115.54,1391989
2023-07-17,113.09,113.23,111.85,112.44,1130885
2023-07-18,111.41,112.14,110.84,111.09,544245
2023-07-19,110.75,111.9,109.25,109.98,1175447
2023-07-20,109.83,111.01,108.9,109.6,907051
2023-07-21,108.73,108.99,107.07,108.45,820370
2023-07-24,107.51,107.63,106.6,106.85,777056
2023-07-25,107.26,108.28,106.73,107.03,937512
2023-07-26,104.79,105.25,104.5,105.25,1098574
2023-07-27,106.53,107.69,104.97,105.51,957814
2023-07-28,106.63,107.16,104.88,105.55,1042315
2023-07-31,107.09,107.96,106.76,107.07,1113182
2023-08-01,104.42,104.87,103.66,103.78,1006071
2023-08-02,105.25,105.97,103.95,104.44,865496
2023-08-03,106.02,106.02,103.16,104.48,1057591
2023-08-04,105.45,105.47,104.3,104.89,1341265
2023-08-07,107.41,108.62,106.7,107.46,1414778
2023-08-08,106.62,108.44,106.54,107.39,1026616
2023-08-09,107.76,108.16,105.3,105.88,1243418
2023-08-10,99.78,100.53,99.75,100.47,1012980
2023-08-11,99.61,100.04,98.75,99.56,750264
2023-08-14,100.42,101.5,100.41,101.2,1019706
2023-08-15,100.62,100.93,98.4,100.02,1192270
2023-08-16,98.87,98.87,98.18,98.47,648975
2023-08-17,97.92,98.29,97.69,98.08,906698
2023-08-18,99.34,99.99,97.35,98.01,1039567
2023-08-21,99.33,100.84,99.0,99.28,994465
2023-08-22,100.79,101.04,99.93,100.47,934400
2023-08-23,104.26,105.1,102.9,103.47,1013501
2023-08-24,103.18,103.96,102.28,103.72,1183056
2023-08-25,103.59,103.77,103.18,103.22,855996
2023-08-28,103.43,105.64,102.29,103.71,766120
2023-08-29,103.26,103.34,102.55,103.01,1098757
2023-08-30,103.96,104.87,103.35,104.04,568671
2023-08-31,102.63,102.67,102.22,102.65,987367
2023-09-01,103.57,104.35,103.43,103.49,1058048
2023-09-04,104.03,105.42,101.67,103.06,775128
2023-09-05,102.46,103.54,102.07,103.27,1215201
2023-09-06,107.47,107.47,105.76,106.37,778263
2023-09-07,107.79,108.22,105.86,106.09,839870
2023-09-08,108.16,108.5,106.01,107.66,1250011
2023-09-11,109.4,109.79,107.78,108.48,970808
2023-09-12,107.95,109.34,107.81,108.62,931286
2023-09-13,105.33,105.48,104.39,104.91,970428
2023-09-14,102.86,104.53,101.23,103.47,1335603
2023-09-15,105.41,105.49,104.53,105.0,1102147
2023-09-18,101.73,102.08,101.46,101.48,969290
2023-09-19,100.7,101.3,100.38,100.47,845747
2023-09-20,101.49,101.63,100.47,100.64,1008154
2023-09-21,100.2,100.22,99.28,99.6,749192
2023-09-22,102.55,102.66,100.45,100.86,888620
2023-09-25,98.26,100.3,97.46,100.22,1033043
2023-09-26,100.86,101.09,99.64,99.98,675803
2023-09-27,104.94,105.7,104.19,104.86,933313
2023-09-28,105.66,105.82,105.41,105.42,795913
2023-09-29,104.28,105.05,103.53,104.15,660089
2023-10-02,105.96,106.42,105.52,105.86,880758
2023-10-03,107.63,109.38,107.23,108.05,676072
2023-10-04,107.62,108.63,107.44,108.48,759208
2023-10-05,110.16,110.87,108.18,109.31,996449
2023-10-06,110.95,111.81,110.04,110.3,708588
2023-10-09,113.16,115.19,112.62,113.62,842935
2023-10-10,114.18,114.91,113.88,114.79,982778
2023-10-11,115.52,116.53,115.49,115.69,832007
2023-10-12,114.1,115.9,113.72,115.22,1063806
2023-10-13,113.51,113.57,112.9,113.48,1242568
2023-10-16,111.7,113.51,110.44,112.5,1050747
2023-10-17,109.44,111.47,108.69,110.21,1257280
2023-10-18,107.3,107.35,106.76,106.88,1006300
2023-10-19,105.36,105.66,103.79,104.83,1168215
2023-10-20,103.51,104.24,103.27,103.65,1000944
2023-10-23,98.84,99.16,98.29,98.67,953039
2023-10-24,101.59,101.62,100.58,101.12,782416
2023-10-25,98.9,99.48,98.63,99.3,1180341
2023-10-26,97.14,97.19,96.63,96.74,1175903
2023-10-27,96.78,96.93,95.58,96.53,1100558
2023-10-30,96.71,97.83,95.44,97.12,1089387
2023-10-31,99.6,100.32,97.14,98.61,1279081
2023-11-01,98.02,102.22,97.8,99.94,871537
2023-11-02,99.24,101.25,99.01,100.48,1174440
2023-11-03,97.66,98.41,97.35,98.0,1002260
2023-11-06,95.15,96.07,95.12,95.3,1214951
2023-11-07,94.27,95.84,94.14,95.05,1127002
2023-11-08,94.98,95.07,92.81,94.23,897915
2023-11-09,95.18,96.21,93.82,95.55,1080998
2023-11-10,93.23,93.6,92.59,92.9,771062
2023-11-13,95.9,96.77,93.49,94.73,1056117
2023-11-14,93.73,95.42,93.42,94.63,1007759
2023-11-15,92.77,93.2,91.68,91.85,1055930
2023-11-16,93.37,93.57,92.3,92.83,1175976
2023-11-17,92.12,92.35,90.76,92.08,973428
2023-11-20,95.01,95.94,94.48,95.35,1126765
2023-11-21,97.24,97.52,96.6,96.85,795334
2023-11-22,100.5,101.37,99.48,99.77,713532
2023-11-23,102.28,102.64,102.23,102.32,929477
2023-11-24,103.96,105.35,103.55,104.84,1296057
2023-11-27,105.24,106.17,105.09,105.45,869203
2023-11-28,102.21,103.59,101.36,103.58,1394928
2023-11-29,103.56,104.97,103.55,104.6,702387
2023-11-30,106.79,107.55,105.78,106.57,1006904
2023-12-01,102.7,104.3,102.65,103.23,746181
2023-12-04,103.64,103.82,102.74,103.43,942200
2023-12-05,103.04,103.54,100.98,102.32,1154407
2023-12-06,103.04,105.32,102.87,104.47,1088789
2023-12-07,103.27,104.84,103.12,104.11,1016632
2023-12-08,102.37,103.0,101.86,102.23,1272109
2023-12-11,101.76,101.87,101.09,101.55,1367279
2023-12-12,104.5,105.29,103.78,104.63,1006554
2023-12-13,100.7,101.95,99.84,100.87,1138264
2023-12-14,98.43,98.69,97.95,98.09,936469
2023-12-15,98.7,99.35,97.6,99.03,880498
2023-12-18,95.61,96.61,94.78,95.18,1083128
2023-12-19,95.8,95.85,94.9,95.77,1166650
2023-12-20,95.92,97.02,95.79,96.62,1189294
2023-12-21,96.27,97.99,95.76,97.08,1280262
2023-12-22,95.49,95.63,94.01,95.36,895375
2023-12-25,94.66,94.81,94.55,94.61,876634
2023-12-26,94.79,94.85,94.12,94.26,959379
2023-12-27,94.29,94.62,94.21,94.47,1060911
2023-12-28,95.22,95.84,95.17,95.41,704702
2023-12-29,92.44,93.56,92.09,92.75,1200472
2024-01-01,92.11,92.73,91.78,92.46,942774
2024-01-02,95.71,95.93,95.44,95.52,1050100
2024-01-03,99.09,100.91,96.93,98.55,811016
2024-01-04,99.05,99.45,98.11,99.05,806556
2024-01-05,102.26,103.01,100.65,101.57,864686
2024-01-08,102.95,103.53,102.34,102.78,701039
2024-01-09,99.12,101.16,98.45,100.04,675812
2024-01-10,99.94,100.69,99.53,99.85,1141138
2024-01-11,97.84,98.31,97.49,97.78,1008838
2024-01-12,97.17,98.57,97.09,97.25,950253
2024-01-15,98.32,99.24,98.16,98.34,1125374
2024-01-16,95.6,96.41,95.18,96.1,1137955
2024-01-17,92.86,94.82,92.79,94.44,1043365
2024-01-18,91.92,93.04,91.74,92.75,910945
2024-01-19,88.5,90.73,88.45,88.59,1111082
2024-01-22,87.28,88.06,87.19,87.28,1211528
2024-01-23,84.42,84.85,83.88,84.46,874176
2024-01-24,84.2,84.27,83.76,84.18,1289922
2024-01-25,86.28,87.17,83.54,85.64,1100125
2024-01-26,83.22,84.22,81.51,82.31,847869
2024-01-29,84.4,84.43,82.89,83.47,801690
2024-01-30,84.98,85.58,84.32,84.66,891950
2024-01-31,83.88,85.22,83.71,84.46,927982
2024-02-01,82.81,83.79,82.53,82.93,1144376
2024-02-02,81.64,82.5,81.25,82.24,1177295
2024-02-05,81.84,81.88,79.49,81.21,913356
2024-02-06,84.54,84.77,83.01,83.81,998319
2024-02-07,85.25,85.85,84.54,85.52,1083143
2024-02-08,87.94,87.96,86.44,87.73,1072282
2024-02-09,85.05,85.13,84.13,84.88,1160940
2024-02-12,85.26,85.82,84.48,84.79,450951
2024-02-13,85.9,86.04,85.76,86.03,1091992
2024-02-14,83.38,83.46,81.62,82.76,1132301
2024-02-15,79.91,80.43,79.57,79.84,867423
2024-02-16,80.97,81.55,80.7,80.9,938173
2024-02-19,79.47,81.05,79.43,79.71,1038614
2024-02-20,79.38,79.43,79.32,79.39,705280
2024-02-21,82.73,83.94,81.92,83.62,1110486
2024-02-22,85.12,86.2,84.92,85.03,868982
2024-02-23,86.96,87.5,86.46,86.9,931171
2024-02-26,88.11,88.88,86.33,88.21,1123791
2024-02-27,92.09,92.35,90.27,90.39,1010564
2024-02-28,88.56,89.86,88.48,89.31,950110
2024-02-29,91.72,91.88,91.36,91.45,927423
2024-03-01,92.03,92.14,91.39,91.74,658996
2024-03-04,89.18,89.97,89.14,89.51,781838
2024-03-05,88.72,90.21,88.49,89.31,1130240
2024-03-06,86.19,86.27,85.99,86.19,825467
2024-03-07,88.97,90.59,88.38,89.55,729605
2024-03-08,94.38,95.71,94.0,95.28,1119651
2024-03-11,93.59,94.05,91.71,92.73,1185668
2024-03-12,94.05,94.34,92.73,93.56,898299
2024-03-13,94.94,95.76,94.75,94.75,1005779
2024-03-14,95.48,95.84,95.34,95.5,1029546
2024-03-15,96.55,97.17,95.63,96.88,773376
2024-03-18,96.72,97.79,96.39,96.87,1182836
2024-03-19,101.46,102.34,101.4,101.67,820285
2024-03-20,99.9,100.49,99.25,100.45,790148
2024-03-21,100.78,101.72,100.07,100.78,1094010
2024-03-22,102.0,103.21,101.54,101.82,1064533
2024-03-25,101.93,102.99,101.13,102.7,983673
2024-03-26,98.88,101.22,98.65,100.43,873215
2024-03-27,99.43,100.73,97.79,99.16,827264
2024-03-28,98.83,99.03,98.36,98.53,1212309
2024-03-29,96.57,97.6,95.46,96.26,1168762
2024-04-01,96.41,97.25,96.34,96.8,745886
2024-04-02,97.9,99.1,97.88,97.97,798425
2024-04-03,95.0,96.13,94.7,95.63,921113
2024-04-04,93.86,94.56,93.79,94.31,1024618
2024-04-05,92.19,92.66,92.12,92.29,1128267
2024-04-08,90.58,92.13,90.29,91.24,1032216
2024-04-09,92.05,92.07,90.55,91.54,1011797
2024-04-10,94.25,94.58,92.82,94.16,1055123
2024-04-11,98.4,99.12,97.99,98.68,797865
2024-04-12,98.5,98.85,97.99,98.68,878699
2024-04-15,98.07,98.78,97.89,98.68,930615
2024-04-16,97.97,98.44,96.58,96.73,1398350
2024-04-17,97.74,98.66,96.81,97.5,1005061
2024-04-18,99.94,101.11,98.24,99.7,689146
2024-04-19,101.07,101.84,100.04,100.91,921693
2024-04-22,100.06,101.18,99.68,100.53,1228902
2024-04-23,101.06,102.55,100.41,101.26,1044698
2024-04-24,102.02,102.58,101.63,101.82,863302
2024-04-25,100.45,101.26,99.77,101.08,892757
2024-04-26,96.2,97.52,95.57,97.44,1043261
2024-04-29,93.17,93.91,92.23,93.65,1388986
2024-04-30,93.78,95.33,93.27,93.97,1004365
2024-05-01,95.33,96.96,94.86,96.02,1167750
2024-05-02,100.36,100.39,99.03,99.19,734074
2024-05-03,100.0,100.78,99.1,100.36,925137
2024-05-06,101.28,103.05,100.7,101.4,890049
2024-05-07,98.2,99.28,97.11,98.89,1139797
2024-05-08,98.98,99.45,98.68,98.72,1100148
2024-05-09,98.3,98.36,97.35,98.3,1025019
2024-05-10,99.31,100.0,98.54,99.37,1023025
2024-05-13,101.93,103.75,101.33,101.54,1005895
2024-05-14,101.4,102.31,99.34,99.93,1264807
2024-05-15,99.87,100.34,97.74,98.56,1042789
2024-05-16,103.51,103.55,102.65,102.67,934128
2024-05-17,108.09,108.14,104.47,106.13,1154017
2024-05-20,108.11,108.26,107.55,107.6,947659
2024-05-21,104.98,105.21,104.61,104.97,864350
2024-05-22,107.67,107.84,106.48,107.29,1171372
2024-05-23,109.62,109.99,106.61,108.3,1005638
2024-05-24,107.09,109.29,106.1,108.36,1168309
2024-05-27,110.39,110.79,108.41,110.05,972586
2024-05-28,109.25,110.39,106.4,109.07,1321942
2024-05-29,109.22,112.43,108.47,109.45,1211547
2024-05-30,105.11,107.23,104.15,106.42,353136
2024-05-31,108.12,108.46,107.57,107.88,1142802
2024-06-03,104.22,105.92,103.97,105.22,931821
2024-06-04,103.7,104.01,102.95,103.08,1314657
2024-06-05,103.79,103.84,102.52,103.6,890059
2024-06-06,104.53,106.73,104.35,104.91,596898
2024-06-07,108.27,108.79,106.05,106.49,1227928
2024-06-10,105.75,106.14,104.98,105.72,895991
2024-06-11,105.91,108.07,105.7,107.58,1152125
2024-06-12,107.4,108.37,106.41,107.62,913338
2024-06-13,109.78,110.01,109.75,109.92,1048732
2024-06-14,109.47,109.49,109.3,109.41,883490
2024-06-17,107.33,108.35,105.44,107.07,825170
2024-06-18,105.11,105.71,102.74,104.95,1141344
2024-06-19,105.15,105.23,103.53,104.56,797790
2024-06-20,101.94,102.66,101.56,102.04,838089
2024-06-21,103.67,105.31,103.61,104.61,854850
2024-06-24,106.59,107.45,106.2,107.08,1009505
2024-06-25,104.28,104.6,104.14,104.48,1123680
2024-06-26,104.68,105.14,102.8,104.14,1009943
2024-06-27,105.6,105.89,102.95,103.78,1148675
2024-06-28,102.97,103.35,101.79,103.1,892354
2024-07-01,104.45,105.63,103.78,104.36,1266514
2024-07-02,103.32,104.58,102.91,103.73,726781
2024-07-03,103.01,103.31,102.88,102.97,822395
2024-07-04,104.63,105.36,104.34,104.89,681848
2024-07-05,105.85,107.14,105.12,106.12,1109773
2024-07-08,105.16,107.11,105.14,105.67,950633
2024-07-09,107.31,107.37,106.7,107.04,887178
2024-07-10,106.7,106.95,103.77,106.51,948590
2024-07-11,106.35,106.71,105.3,106.51,970390
2024-07-12,106.81,106.83,105.94,106.0,706223
2024-07-15,104.37,106.62,103.37,105.98,1135459
2024-07-16,107.85,109.44,107.73,107.94,1275546
2024-07-17,110.49,110.62,110.42,110.55,847337
2024-07-18,113.82,114.52,112.82,113.93,1038512
2024-07-19,120.15,120.63,117.68,119.0,1077005
2024-07-22,118.86,120.91,118.4,119.26,975121
2024-07-23,121.77,123.05,121.38,122.78,893969
2024-07-24,125.56,126.9,125.22,126.08,1056617
2024-07-25,124.85,126.38,124.52,125.65,942081
2024-07-26,121.58,121.84,121.21,121.39,684165
2024-07-29,118.56,120.03,116.2,118.42,682772
2024-07-30,118.7,120.0,117.43,119.5,826367
2024-07-31,118.53,118.6,118.08,118.1,1082974
2024-08-01,115.33,117.87,115.29,117.3,710754
2024-08-02,117.61,118.81,115.44,116.39,990990
2024-08-05,116.89,118.29,116.78,118.0,932227
2024-08-06,117.61,118.49,117.23,117.9,1054513
2024-08-07,119.61,120.67,119.6,120.4,876389
2024-08-08,119.87,120.24,117.93,119.04,902799
2024-08-09,118.56,119.9,118.02,118.31,1153895
2024-08-12,121.12,121.34,119.58,119.95,1103190
2024-08-13,114.76,116.43,114.53,115.51,686264
2024-08-14,115.35,115.45,115.12,115.39,1037136
2024-08-15,116.07,116.29,114.94,115.16,673111
2024-08-16,117.99,119.15,115.72,117.52,992743
2024-08-19,118.87,119.3,118.33,119.2,1320973
2024-08-20,120.65,121.61,120.44,121.36,983467
2024-08-21,120.33,121.15,119.23,119.48,915438
2024-08-22,120.31,120.92,119.82,120.89,750113
2024-08-23,124.03,124.68,122.45,123.24,1198252
2024-08-26,121.97,122.04,120.94,121.48,1007952
2024-08-27,118.69,118.76,116.46,117.56,566584
2024-08-28,119.29,119.91,118.9,119.68,935034
2024-08-29,114.5,114.78,114.26,114.27,1016901
2024-08-30,115.55,117.08,114.74,115.5,998129
2024-09-02,114.13,115.03,112.02,113.13,1030363
2024-09-03,115.67,116.62,114.62,114.7,1056866
2024-09-04,113.02,113.91,112.55,113.62,1098638
2024-09-05,113.77,116.07,113.18,113.8,1253750
2024-09-06,110.82,112.04,110.75,111.92,1007795
2024-09-09,109.77,110.11,108.99,109.68,973597
2024-09-10,105.66,108.12,105.01,106.89,784691
2024-09-11,111.23,111.25,110.24,110.91,966077
2024-09-12,111.81,111.94,111.03,111.09,1052795
2024-09-13,110.84,111.11,110.04,110.4,1165008
2024-09-16,113.89,113.94,111.31,113.11,922597
2024-09-17,111.23,111.41,110.16,110.31,921787
2024-09-18,110.19,111.19,109.28,109.33,1275981
2024-09-19,108.89,109.94,108.88,108.98,984797
2024-09-20,104.53,107.35,103.91,106.91,703349
2024-09-23,107.56,108.71,106.2,108.31,851723
2024-09-24,110.92,111.28,110.85,110.96,891546
2024-09-25,113.51,113.72,112.91,113.71,1385240
2024-09-26,113.62,116.26,112.82,114.43,1094905
2024-09-27,113.41,113.42,111.2,112.74,798442
2024-09-30,112.88,113.14,112.44,112.59,1077014
2024-10-01,113.76,113.81,112.81,113.23,1269530
2024-10-02,112.05,112.73,111.4,112.17,1326789
2024-10-03,110.16,111.89,109.41,109.79,929455
2024-10-04,110.16,112.66,108.86,111.51,439700
2024-10-07,111.58,113.94,110.06,112.69,864651
2024-10-08,113.0,114.04,109.74,111.76,784422
2024-10-09,112.15,112.67,111.82,112.28,1004959
2024-10-10,111.68,113.55,110.38,113.06,1292666
2024-10-11,117.6,118.02,117.18,117.29,894878
2024-10-14,117.47,117.51,114.55,114.64,919986
2024-10-15,114.91,115.36,113.5,114.97,781130
2024-10-16,114.19,114.32,113.56,113.63,1012842
2024-10-17,115.46,116.71,113.71,114.96,1254881
2024-10-18,120.39,120.45,119.54,120.37,783927
2024-10-21,124.11,124.32,122.6,123.62,903541
2024-10-22,123.16,123.33,121.81,122.49,1141807
2024-10-23,128.11,130.57,127.79,128.98,756840
2024-10-24,129.61,130.47,127.27,129.89,1094369
2024-10-25,129.91,132.77,129.89,132.54,928195
2024-10-28,137.29,137.31,136.24,136.84,777884
2024-10-29,137.24,139.1,137.05,138.8,909150
2024-10-30,142.51,142.68,140.89,142.28,779146
2024-10-31,143.26,144.49,142.95,143.48,1055681
2024-11-01,142.26,143.88,141.07,142.72,642353
2024-11-04,147.89,149.78,145.97,147.94,925706
2024-11-05,148.57,150.01,148.0,149.72,1144975
2024-11-06,149.75,150.39,147.84,148.69,911226
2024-11-07,148.01,148.98,145.75,147.6,1038003
2024-11-08,149.38,149.76,148.53,149.57,1072735
2024-11-11,147.94,151.5,147.59,150.25,1072419
2024-11-12,151.62,152.23,151.31,151.57,918949
2024-11-13,153.92,154.66,153.83,154.5,1043355
2024-11-14,149.3,151.51,148.46,151.29,1056700
2024-11-15,153.89,154.79,153.56,154.01,1042588
2024-11-18,156.3,157.87,155.53,157.67,922742
2024-11-19,157.8,158.88,157.26,157.75,1199664
2024-11-20,161.38,161.41,161.09,161.18,924140
2024-11-21,164.52,164.89,161.76,162.37,1012765
2024-11-22,163.01,165.51,162.71,164.34,1027337
2024-11-25,169.08,169.5,165.44,166.69,1223737
2024-11-26,163.16,163.7,162.74,163.64,730246
2024-11-27,158.44,161.29,156.66,160.37,978803
2024-11-28,160.5,162.03,158.11,160.07,725253
2024-11-29,158.49,160.39,158.41,160.26,1166222
2024-12-02,160.36,162.39,160.13,160.67,638122
2024-12-03,160.1,162.76,158.87,161.28,934030
2024-12-04,156.44,160.17,155.44,158.75,1011692
2024-12-05,155.53,158.21,151.56,155.48,840491
2024-12-06,149.68,151.4,149.38,151.32,1186089
2024-12-09,149.93,151.55,149.68,150.87,879205
2024-12-10,153.14,153.24,151.98,152.7,1137436
2024-12-11,148.27,148.88,148.18,148.58,1265876
2024-12-12,144.38,145.98,142.9,143.26,910418
2024-12-13,139.22,139.45,138.91,139.21,609005
2024-12-16,139.81,140.87,137.32,138.26,898691
2024-12-17,138.23,138.61,137.4,137.73,809914
2024-12-18,132.25,134.14,131.93,132.86,615661
2024-12-19,132.89,133.97,132.36,132.44,971785
2024-12-20,134.54,136.76,133.41,133.51,1298453
2024-12-23,131.43,131.49,129.95,131.36,976444
2024-12-24,130.6,130.78,129.51,130.11,1365592
2024-12-25,127.44,129.27,127.07,128.06,1136401
2024-12-26,132.34,133.38,129.67,131.94,1005520
2024-12-27,133.74,135.95,133.43,135.2,1120526
2024-12-30,134.35,135.45,133.62,134.73,996087
2024-12-31,138.73,139.0,138.64,138.72,1026217
