timestamp,open,high,low,close,volume
2023-05-09,226.2,226.55,225.72,226.08,972508
2023-05-10,227.18,229.75,223.41,225.83,910941
2023-05-11,230.39,230.45,228.22,229.53,845629
2023-05-12,226.81,226.96,225.78,226.82,1285054
2023-05-15,227.88,229.13,227.56,228.75,1109180
2023-05-16,231.92,232.06,230.7,231.83,863748
2023-05-17,229.4,229.91,224.27,227.57,765349
2023-05-18,224.97,225.19,224.07,224.53,1044663
2023-05-19,227.3,229.2,225.91,228.71,1210527
2023-05-22,228.85,231.33,226.62,228.44,1040758
2023-05-23,226.99,228.61,225.31,227.6,1180765
2023-05-24,227.7,229.59,224.87,226.63,1186521
2023-05-25,232.55,233.71,228.67,231.8,1249134
2023-05-26,238.19,238.72,233.55,235.74,1227788
2023-05-29,228.46,230.73,228.33,229.56,798780
2023-05-30,229.33,230.26,227.45,228.46,1136633
2023-05-31,234.09,235.15,233.29,233.33,1208333
2023-06-01,237.97,238.13,237.84,237.9,1257046
2023-06-02,242.36,243.99,241.88,242.37,645579
2023-06-05,241.19,241.24,236.54,239.8,986128
2023-06-06,242.37,243.13,241.73,241.79,1095407
2023-06-07,240.61,243.32,240.42,242.62,796806
2023-06-08,238.78,242.54,237.42,239.47,1085707
2023-06-09,244.48,247.23,244.16,244.38,894851
2023-06-12,243.71,243.91,239.74,242.4,764502
2023-06-13,238.1,243.69,235.64,239.0,656914
2023-06-14,233.68,234.39,232.36,233.22,1124480
2023-06-15,228.52,231.07,225.61,230.23,760246
2023-06-16,230.7,232.29,230.53,230.72,1771101
2023-06-19,242.09,244.58,241.87,243.18,976905
2023-06-20,239.83,242.0,238.03,240.88,892533
2023-06-21,235.29,238.08,233.94,234.93,1337521
2023-06-22,233.36,238.13,232.82,237.03,1040490
2023-06-23,243.67,244.85,239.86,241.8,1120740
2023-06-26,243.54,243.86,241.07,241.73,939744
2023-06-27,246.8,247.88,245.95,245.98,1090694
2023-06-28,240.19,244.49,240.1,243.54,1087922
2023-06-29,242.7,243.54,241.48,243.1,1229695
2023-06-30,244.24,246.52,242.93,245.68,1038672
2023-07-03,241.14,241.19,238.06,238.67,1005593
2023-07-04,254.0,255.43,253.46,254.77,1260436
2023-07-05,253.8,254.11,252.46,253.28,914226
2023-07-06,252.06,252.14,248.06,249.15,1149069
2023-07-07,252.05,254.48,250.67,251.62,1020531
2023-07-10,250.6,252.71,250.01,252.5,1316730
2023-07-11,247.21,249.61,246.54,248.73,1002248
2023-07-12,257.02,260.01,254.96,257.86,965255
2023-07-13,258.78,262.11,258.3,260.58,1039977
2023-07-14,254.62,257.72,251.47,256.48,1247512
2023-07-17,266.99,267.13,259.71,263.8,577866
2023-07-18,275.8,283.97,275.6,278.15,1145384
2023-07-19,279.24,279.83,278.61,279.77,741186
2023-07-20,283.22,284.54,279.19,282.5,924145
2023-07-21,287.51,287.99,282.83,286.06,792188
2023-07-24,294.92,296.59,290.67,292.0,996257
2023-07-25,292.75,294.7,290.22,291.53,947181
2023-07-26,295.57,297.98,294.12,296.96,958424
2023-07-27,295.58,298.33,294.01,295.63,1205568
2023-07-28,305.07,307.07,302.56,306.61,1193773
2023-07-31,296.75,305.21,295.09,299.3,1028532
2023-08-01,310.5,312.28,310.23,311.14,808061
2023-08-02,310.58,311.69,309.64,311.21,1108795
2023-08-03,311.52,312.71,308.89,311.79,954981
2023-08-04,296.93,302.23,294.9,301.17,1082485
2023-08-07,305.92,311.54,304.87,310.78,1037918
2023-08-08,307.86,310.74,307.35,308.07,1117014
2023-08-09,310.42,311.11,310.4,310.74,877715
2023-08-10,310.94,311.6,302.38,306.84,894621
2023-08-11,291.06,292.23,288.52,291.0,1106665
2023-08-14,288.51,289.96,286.46,287.85,884465
2023-08-15,284.81,285.42,284.38,284.44,934296
2023-08-16,282.8,285.68,281.12,283.17,972798
2023-08-17,283.2,289.74,277.92,282.2,937522
2023-08-18,282.07,282.79,281.97,282.7,1395652
2023-08-21,287.21,288.94,284.36,285.29,1255018
2023-08-22,286.8,288.43,283.95,284.63,1100659
2023-08-23,275.07,281.82,271.6,276.43,1240062
2023-08-24,275.34,277.54,273.52,273.68,895178
2023-08-25,267.2,268.89,265.31,267.49,1223890
2023-08-28,263.78,264.44,261.6,261.62,895582
2023-08-29,262.33,267.99,262.25,264.91,798922
2023-08-30,264.68,264.71,261.27,262.41,1076496
2023-08-31,263.0,263.63,259.23,262.01,648448
2023-09-01,261.75,266.05,261.23,262.81,881013
2023-09-04,268.19,271.04,264.29,265.86,875982
2023-09-05,277.21,277.22,273.86,276.37,861799
2023-09-06,270.7,271.75,270.0,271.55,1412466
2023-09-07,276.73,279.17,276.28,278.06,1000931
2023-09-08,288.3,290.54,286.04,286.66,1161598
2023-09-11,285.62,290.82,285.35,289.71,904138
2023-09-12,285.24,287.4,283.34,286.59,978935
2023-09-13,286.26,290.7,283.59,284.06,877095
2023-09-14,280.58,282.67,277.87,278.35,994641
2023-09-15,279.16,281.01,277.73,280.72,1134836
2023-09-18,289.81,290.37,285.09,288.68,1459447
2023-09-19,287.29,291.06,285.59,289.8,968235
2023-09-20,284.42,284.46,283.3,284.11,611384
2023-09-21,273.97,274.13,269.76,273.73,835175
2023-09-22,279.79,287.51,278.94,282.43,1027393
2023-09-25,280.42,280.68,276.44,280.05,872609
2023-09-26,281.67,282.24,277.24,278.31,884285
2023-09-27,282.49,286.08,280.88,283.27,872627
2023-09-28,277.99,284.51,277.86,280.62,1226585
2023-09-29,278.62,281.35,275.98,280.64,835072
2023-10-02,271.85,277.18,267.4,271.71,883747
2023-10-03,263.08,265.42,262.08,264.48,1079415
2023-10-04,258.62,259.95,256.65,257.01,687899
2023-10-05,253.17,254.91,251.6,253.73,1181450
2023-10-06,257.24,259.69,257.17,259.24,997238
2023-10-09,256.81,260.88,256.38,259.93,1171849
2023-10-10,259.17,259.71,258.63,258.91,1152869
2023-10-11,263.19,263.66,256.17,258.96,1023398
2023-10-12,259.79,262.11,258.73,260.87,895840
2023-10-13,269.68,269.72,262.11,264.79,969332
2023-10-16,259.8,264.58,255.26,260.64,1092895
2023-10-17,261.33,265.35,260.28,261.08,1138347
2023-10-18,261.34,261.75,258.99,260.47,886766
2023-10-19,255.69,256.9,252.42,253.96,789216
2023-10-20,263.73,265.41,261.34,262.45,1264385
2023-10-23,269.41,271.67,264.03,270.16,1074885
2023-10-24,266.76,268.86,266.65,268.55,926398
2023-10-25,268.09,269.1,266.25,266.42,1054696
2023-10-26,257.51,258.35,253.77,256.81,1050012
2023-10-27,257.24,258.14,255.31,257.75,1012777
2023-10-30,254.77,255.03,253.48,253.86,712036
2023-10-31,254.09,254.2,250.72,250.86,936462
2023-11-01,255.72,259.53,254.93,258.91,762356
2023-11-02,255.9,255.93,254.07,255.07,1088458
2023-11-03,264.7,267.31,263.09,264.12,1054872
2023-11-06,268.74,269.18,267.05,267.93,904815
2023-11-07,266.52,269.51,264.59,268.57,1065521
2023-11-08,272.53,279.2,271.96,274.61,690672
2023-11-09,273.57,273.92,272.02,273.63,1016910
2023-11-10,275.96,280.81,273.93,278.96,876721
2023-11-13,266.68,269.7,264.13,267.33,999896
2023-11-14,280.19,280.88,278.92,278.96,1093122
2023-11-15,280.35,285.14,274.22,279.59,1001249
2023-11-16,270.4,270.78,267.8,270.38,801157
2023-11-17,261.69,266.23,259.42,262.07,648022
2023-11-20,256.02,260.57,251.32,257.85,1154840
2023-11-21,258.33,262.83,258.26,260.58,1208777
2023-11-22,267.07,268.05,262.68,267.42,959777
2023-11-23,270.99,271.21,270.32,270.6,1079946
2023-11-24,272.05,274.2,271.2,272.82,894384
2023-11-27,278.18,278.55,276.26,276.64,929488
2023-11-28,266.75,268.84,265.95,267.09,949852
2023-11-29,273.73,274.31,269.39,269.55,814865
2023-11-30,264.52,264.65,264.03,264.07,847819
2023-12-01,257.13,260.11,251.32,256.44,1271583
2023-12-04,267.3,268.85,260.82,265.28,1331964
2023-12-05,262.98,264.15,252.02,260.47,1445164
2023-12-06,257.14,257.93,255.42,257.01,1279443
2023-12-07,256.5,261.5,256.46,258.29,1229967
2023-12-08,258.06,259.77,256.15,257.85,749979
2023-12-11,264.54,267.25,257.43,262.86,891410
2023-12-12,263.73,264.14,262.8,262.86,1067986
2023-12-13,259.66,260.85,252.99,259.32,1144098
2023-12-14,252.27,254.49,252.03,253.66,663272
2023-12-15,259.4,260.08,257.63,258.4,938207
2023-12-18,258.19,259.51,252.08,256.52,770423
2023-12-19,268.84,268.95,264.75,265.88,1251669
2023-12-20,270.03,271.66,265.09,268.21,1252896
2023-12-21,272.25,272.47,272.07,272.19,1034476
2023-12-22,273.19,274.16,271.58,273.36,1245429
2023-12-25,277.89,278.22,277.53,277.75,695738
2023-12-26,268.03,269.25,267.64,268.86,1065460
2023-12-27,271.04,271.22,269.84,270.28,861247
2023-12-28,271.79,275.06,270.98,274.29,1037488
2023-12-29,276.84,279.38,276.57,278.55,1083537
2024-01-01,280.65,283.34,280.13,281.74,1173961
2024-01-02,279.35,281.93,278.61,278.87,1098368
2024-01-03,276.86,277.73,276.41,276.57,1150673
2024-01-04,275.29,277.86,274.92,275.88,1174057
2024-01-05,273.77,273.86,272.88,273.15,856076
2024-01-08,275.85,279.03,274.04,275.92,997177
2024-01-09,282.23,286.81,279.14,283.63,1108945
2024-01-10,284.75,285.43,281.64,283.53,735787
2024-01-11,282.89,284.42,279.34,282.06,1116497
2024-01-12,286.55,287.79,284.86,285.05,833095
2024-01-15,290.73,292.11,290.34,291.13,699860
2024-01-16,295.1,298.61,292.92,297.96,1327215
2024-01-17,283.86,288.04,282.17,284.95,950621
2024-01-18,279.71,284.42,279.55,284.39,794343
2024-01-19,285.53,289.01,284.97,287.73,1190673
2024-01-22,293.66,293.75,291.62,292.59,1103897
2024-01-23,296.87,297.08,295.32,295.87,1094237
2024-01-24,300.34,303.22,298.02,299.79,835575
2024-01-25,297.49,298.04,296.81,297.41,988039
2024-01-26,296.82,298.07,295.69,296.55,1010860
2024-01-29,287.67,288.0,287.04,287.64,807687
2024-01-30,279.29,279.48,278.77,278.97,658276
2024-01-31,280.91,284.56,279.91,283.72,1038356
2024-02-01,292.86,293.29,292.48,293.17,759378
2024-02-02,297.46,298.08,293.26,294.39,906407
2024-02-05,296.24,297.86,295.58,297.76,940138
2024-02-06,300.73,305.84,300.44,302.7,1010549
2024-02-07,303.48,303.89,299.01,300.75,1057143
2024-02-08,300.74,304.0,299.77,301.09,1134410
2024-02-09,299.78,300.82,299.78,299.96,853857
2024-02-12,304.18,305.71,303.71,305.18,559704
2024-02-13,308.68,308.84,304.56,305.08,1101673
2024-02-14,303.82,308.17,296.23,302.87,964067
2024-02-15,305.73,306.86,301.21,302.31,1292997
2024-02-16,300.61,301.97,296.48,296.53,938801
2024-02-19,287.13,291.16,286.64,290.67,788316
2024-02-20,290.38,292.86,287.33,290.71,737996
2024-02-21,291.22,292.34,288.01,291.67,870626
2024-02-22,297.34,297.65,293.42,296.32,731481
2024-02-23,303.51,304.03,300.15,303.27,737192
2024-02-26,290.13,291.93,287.2,289.19,1034520
2024-02-27,293.82,298.06,292.31,295.68,969286
2024-02-28,304.61,307.3,300.23,301.71,1116600
2024-02-29,305.26,308.67,301.15,304.86,828043
2024-03-01,302.21,303.95,300.51,303.87,793933
2024-03-04,302.06,304.85,299.9,301.55,947337
2024-03-05,300.98,306.19,298.68,300.27,1049932
2024-03-06,298.58,299.01,296.54,298.17,941109
2024-03-07,294.76,296.01,290.7,292.11,738046
2024-03-08,291.07,292.34,291.05,292.08,1058249
2024-03-11,292.33,292.62,287.89,289.31,1032157
2024-03-12,294.05,295.69,291.42,293.24,1020474
2024-03-13,298.99,302.32,296.45,299.44,1133921
2024-03-14,304.14,306.96,299.45,301.35,1012248
2024-03-15,299.91,302.62,298.07,300.09,876005
2024-03-18,299.91,300.03,294.6,296.32,974045
2024-03-19,296.65,297.26,292.35,294.56,1225397
2024-03-20,290.8,293.2,286.58,288.46,1307138
2024-03-21,288.93,293.57,287.89,291.51,968249
2024-03-22,280.62,282.13,279.21,281.35,1384116
2024-03-25,285.93,286.57,282.22,285.82,896025
2024-03-26,288.05,290.9,285.92,288.9,861528
2024-03-27,290.12,290.3,285.99,287.58,885705
2024-03-28,290.26,290.58,287.99,289.25,1326447
2024-03-29,289.39,293.13,285.26,288.2,998620
2024-04-01,291.11,293.46,290.73,291.64,852771
2024-04-02,286.7,287.0,285.2,286.64,1111543
2024-04-03,295.96,299.25,292.81,297.26,1098540
2024-04-04,297.59,298.69,295.86,297.8,997150
2024-04-05,301.85,302.93,301.58,301.65,955791
2024-04-08,304.03,310.19,303.24,305.67,928712
2024-04-09,307.26,309.8,306.34,307.52,994012
2024-04-10,305.7,307.08,302.38,305.95,651250
2024-04-11,303.51,306.58,301.53,303.57,1097900
2024-04-12,297.7,299.09,296.11,298.66,1090881
2024-04-15,302.54,303.07,300.22,302.88,883689
2024-04-16,294.86,295.47,292.48,293.96,1255447
2024-04-17,292.28,298.11,291.73,296.28,1181323
2024-04-18,290.67,291.09,285.03,288.92,589092
2024-04-19,292.34,295.27,287.5,290.01,888265
2024-04-22,291.83,294.71,289.49,291.87,788168
2024-04-23,289.49,292.17,282.18,289.26,751405
2024-04-24,280.71,281.71,278.04,280.4,679532
2024-04-25,279.69,284.66,277.18,282.46,849204
2024-04-26,288.69,288.98,284.83,287.97,611585
2024-04-29,289.49,290.54,288.41,288.61,965357
2024-04-30,287.38,287.64,285.41,286.74,1163169
2024-05-01,296.49,296.72,296.39,296.64,880154
2024-05-02,292.72,293.34,283.5,291.7,959372
2024-05-03,293.16,293.4,283.89,289.53,892986
2024-05-06,289.57,291.21,287.52,290.86,1186836
2024-05-07,288.61,289.3,286.78,288.57,1585580
2024-05-08,290.1,292.75,287.93,290.57,984972
2024-05-09,286.28,288.83,285.95,287.5,944380
2024-05-10,297.5,298.57,296.58,296.86,639132
2024-05-13,298.51,303.31,298.46,299.1,797688
2024-05-14,297.42,298.65,296.38,296.98,1098193
2024-05-15,295.15,295.85,294.08,294.34,1125682
2024-05-16,299.9,300.61,299.83,300.42,1189816
2024-05-17,316.32,316.82,315.4,315.68,1056008
2024-05-20,323.67,324.81,322.77,324.02,932433
2024-05-21,307.56,312.61,307.3,309.91,857051
2024-05-22,308.97,310.49,302.98,306.78,1188676
2024-05-23,306.62,306.87,303.57,303.64,585539
2024-05-24,310.58,310.83,299.82,305.41,897639
2024-05-27,300.49,304.82,299.29,299.49,907460
2024-05-28,294.87,296.76,293.55,295.59,1069964
2024-05-29,294.84,295.1,287.81,290.5,1314718
2024-05-30,285.23,285.76,283.85,284.32,1087890
2024-05-31,273.29,277.19,272.47,273.76,951170
2024-06-03,271.24,273.59,266.96,268.41,1086456
2024-06-04,266.91,270.54,266.52,269.72,1105424
2024-06-05,275.6,276.0,273.02,274.91,877345
2024-06-06,276.83,279.26,276.64,276.94,1341513
2024-06-07,283.2,287.87,282.04,287.49,943806
2024-06-10,286.2,286.39,281.46,285.2,1043819
2024-06-11,282.54,283.36,278.58,280.7,853056
2024-06-12,269.07,271.32,268.62,270.59,969832
2024-06-13,271.45,272.69,269.72,271.3,1085569
2024-06-14,261.9,266.44,260.24,262.34,871288
2024-06-17,262.39,270.52,261.63,265.66,889442
2024-06-18,264.61,272.35,262.53,267.64,762614
2024-06-19,266.38,268.63,263.01,265.84,1060841
2024-06-20,253.83,254.65,250.75,252.48,993978
2024-06-21,252.53,255.77,252.05,254.28,1276591
2024-06-24,249.69,250.0,248.45,249.12,1222601
2024-06-25,249.57,249.63,245.41,246.81,992834
2024-06-26,247.6,249.63,246.68,248.78,1164783
2024-06-27,254.9,256.61,253.1,255.44,754509
2024-06-28,250.15,255.67,249.81,251.35,899343
2024-07-01,250.6,251.53,247.11,247.89,891429
2024-07-02,249.37,249.41,248.15,248.55,674796
2024-07-03,251.51,254.96,251.17,253.27,1029006
2024-07-04,251.66,251.89,251.04,251.24,592702
2024-07-05,247.35,248.37,246.44,247.8,1053824
2024-07-08,245.9,246.96,244.79,245.24,834413
2024-07-09,247.4,253.62,245.17,248.32,738064
2024-07-10,247.35,248.32,247.06,248.05,1058527
2024-07-11,254.4,256.31,252.73,253.1,1022910
2024-07-12,252.34,252.39,248.49,251.3,1151589
2024-07-15,250.55,250.81,247.54,248.38,1213725
2024-07-16,250.48,251.08,249.87,250.28,1258030
2024-07-17,253.8,255.66,251.81,254.79,690056
2024-07-18,250.58,251.24,249.77,250.46,1008036
2024-07-19,257.07,263.44,256.0,257.05,619995
2024-07-22,250.87,251.75,249.8,249.99,820065
2024-07-23,245.67,245.75,242.64,244.72,1178498
2024-07-24,235.63,237.12,228.32,233.95,1130213
2024-07-25,229.39,234.17,227.94,231.38,1004320
2024-07-26,226.3,230.21,225.98,228.81,1081024
2024-07-29,231.85,233.59,230.88,232.69,1109922
2024-07-30,224.82,230.11,222.34,227.6,1239093
2024-07-31,235.85,237.32,235.69,235.98,1088470
2024-08-01,233.94,238.46,233.66,236.37,1232141
2024-08-02,233.54,233.69,232.97,233.0,1133081
2024-08-05,232.9,236.2,231.23,234.61,778867
2024-08-06,233.55,235.42,230.34,232.46,981904
2024-08-07,240.75,243.75,240.53,241.33,1006475
2024-08-08,244.08,245.73,243.13,245.65,940762
2024-08-09,242.37,245.32,241.29,244.69,990857
2024-08-12,242.15,246.91,241.84,243.25,996632
2024-08-13,240.18,240.86,236.65,237.27,1121805
2024-08-14,234.35,237.7,234.26,234.31,1054431
2024-08-15,233.14,234.41,231.25,233.64,998872
2024-08-16,226.6,228.74,226.01,227.73,1133991
2024-08-19,226.03,229.57,223.87,226.12,1149380
2024-08-20,224.27,225.91,221.17,222.53,1140195
2024-08-21,220.83,222.26,216.37,220.25,1059283
2024-08-22,223.0,223.36,222.91,223.3,1099862
2024-08-23,221.66,221.8,219.9,220.32,1266606
2024-08-26,228.1,228.42,223.41,225.39,848809
2024-08-27,230.41,230.78,230.06,230.11,619611
2024-08-28,235.33,236.0,234.92,235.32,1208210
2024-08-29,230.33,231.94,230.07,231.81,791349
2024-08-30,232.29,235.14,229.27,231.56,1087039
2024-09-02,221.26,224.26,219.75,221.94,805467
2024-09-03,220.55,222.01,217.39,219.99,1173934
2024-09-04,229.3,229.32,226.52,226.54,1036979
2024-09-05,232.47,232.78,229.84,232.71,1252078
2024-09-06,231.38,233.5,230.59,230.89,1230452
2024-09-09,232.13,233.51,228.39,232.09,1182428
2024-09-10,235.66,235.73,235.37,235.63,919907
2024-09-11,235.2,235.85,233.76,233.88,792537
2024-09-12,231.56,232.7,229.54,230.91,1104238
2024-09-13,244.14,245.84,242.97,243.89,570567
2024-09-16,239.88,240.65,237.8,239.94,1046549
2024-09-17,241.8,248.62,236.61,240.66,949274
2024-09-18,235.74,241.22,234.87,240.44,1069083
2024-09-19,234.8,235.31,233.52,233.96,902561
2024-09-20,240.83,242.08,239.97,240.38,1033297
2024-09-23,250.26,251.82,245.04,248.65,1181679
2024-09-24,249.69,251.19,248.97,249.75,1061627
2024-09-25,251.06,252.9,250.69,252.8,1302336
2024-09-26,246.26,250.26,245.57,247.86,798025
2024-09-27,254.66,255.24,253.84,254.8,1065476
2024-09-30,257.75,257.86,255.91,257.35,1010545
2024-10-01,260.52,261.16,257.55,259.32,1178749
2024-10-02,262.96,263.27,262.13,262.36,900330
2024-10-03,270.04,272.43,268.86,269.52,557740
2024-10-04,271.45,272.73,268.51,269.83,1286299
2024-10-07,268.48,269.01,268.27,268.3,808218
2024-10-08,264.83,267.5,264.68,264.9,683002
2024-10-09,273.42,276.56,269.5,271.13,972494
2024-10-10,272.59,272.84,268.68,272.33,1018044
2024-10-11,269.26,271.6,268.17,269.83,873867
2024-10-14,263.77,265.9,261.76,262.87,769538
2024-10-15,262.86,264.04,259.61,262.41,1048291
2024-10-16,264.18,265.14,262.77,264.02,809711
2024-10-17,273.2,275.74,270.42,273.09,1147808
2024-10-18,278.01,278.04,273.87,275.77,986139
2024-10-21,277.55,279.85,273.57,278.14,963390
2024-10-22,280.26,280.65,276.97,277.73,1079113
2024-10-23,262.09,265.4,259.26,262.33,1081196
2024-10-24,255.3,259.96,255.02,258.2,814683
2024-10-25,259.88,260.81,257.5,258.56,985244
2024-10-28,264.99,265.6,262.37,263.08,1177292
2024-10-29,257.73,260.73,255.61,260.39,388009
2024-10-30,255.63,261.95,255.53,255.85,1003444
2024-10-31,257.64,259.13,255.64,256.34,727888
2024-11-01,254.27,255.64,253.46,253.81,1149987
2024-11-04,254.35,254.52,250.72,251.69,792449
2024-11-05,241.38,244.77,239.71,243.43,1004655
2024-11-06,237.54,238.57,236.84,238.16,957636
2024-11-07,224.59,227.21,221.93,225.85,572353
2024-11-08,234.56,234.83,232.28,234.71,1183596
2024-11-11,230.87,234.79,229.15,233.82,1126965
2024-11-12,239.34,239.68,236.63,238.66,1118048
2024-11-13,243.14,243.68,239.31,241.97,1373197
2024-11-14,240.31,243.74,239.25,243.27,973800
2024-11-15,245.72,246.13,243.74,244.68,1050137
2024-11-18,245.49,246.47,241.9,246.34,933851
2024-11-19,248.72,250.92,246.73,248.35,928697
2024-11-20,249.88,252.48,249.33,250.12,1297005
2024-11-21,242.91,244.27,242.9,244.26,586213
2024-11-22,244.74,245.9,240.53,245.38,1151505
2024-11-25,245.79,248.6,244.82,245.05,805008
2024-11-26,249.93,250.4,247.5,247.75,633715
2024-11-27,248.6,254.08,247.45,252.33,1368387
2024-11-28,250.62,252.43,248.25,249.28,911362
2024-11-29,246.38,247.32,246.16,247.22,1117065
2024-12-02,251.3,253.43,249.37,250.01,1025513
2024-12-03,240.07,241.05,240.03,240.47,1096142
2024-12-04,248.22,250.08,244.98,246.39,945061
2024-12-05,251.18,251.73,248.24,250.93,850141
2024-12-06,253.29,254.25,248.99,251.06,1263348
2024-12-09,254.67,256.88,247.45,252.34,1123984
2024-12-10,246.81,248.59,246.73,247.7,1073084
2024-12-11,241.34,244.86,241.04,244.49,851092
2024-12-12,247.39,248.81,243.73,243.78,1106038
2024-12-13,247.19,248.34,244.47,246.83,1100097
2024-12-16,258.36,258.56,256.32,256.45,942048
2024-12-17,257.35,257.81,255.37,256.15,785885
2024-12-18,256.86,260.62,253.74,256.34,925767
2024-12-19,256.35,259.25,255.98,256.14,964696
2024-12-20,251.95,255.15,249.0,253.96,1063407
2024-12-23,243.93,245.73,239.55,243.93,899881
2024-12-24,237.77,239.18,235.39,237.86,1051860
2024-12-25,245.04,247.26,244.95,246.75,1447222
2024-12-26,255.93,256.55,254.32,255.67,1168563
2024-12-27,262.59,263.48,261.84,262.7,1244675
2024-12-30,269.63,275.77,265.15,271.4,1189481
2024-12-31,265.19,274.83,264.12,272.39,987419
